country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","02-07-2026 14:00:00",26.766433,80.927299,PM10,29,319,87
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","02-07-2026 14:00:00",26.766433,80.927299,NH3,3,3,3
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","02-07-2026 14:00:00",26.766433,80.927299,OZONE,32,46,38
India,"Uttar Pradesh",Mathura,"Pali Dungra, Mathura - UPPCB","02-07-2026 14:00:00",27.410954,77.550619,NO2,3,11,8
India,"Uttar Pradesh",Meerut,"Jai Bhim Nagar, Meerut - UPPCB","02-07-2026 14:00:00",28.9535882,77.7622941,PM2.5,10,44,20
India,"Uttar Pradesh",Meerut,"Jai Bhim Nagar, Meerut - UPPCB","02-07-2026 14:00:00",28.9535882,77.7622941,PM10,16,65,47
India,"Uttar Pradesh",Meerut,"Jai Bhim Nagar, Meerut - UPPCB","02-07-2026 14:00:00",28.9535882,77.7622941,OZONE,14,39,28
India,"Uttar Pradesh",Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","02-07-2026 14:00:00",29.06351,77.709723,NO2,13,30,20
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","02-07-2026 14:00:00",28.999264,77.7590354,PM2.5,5,63,34
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","02-07-2026 14:00:00",28.999264,77.7590354,SO2,23,36,29
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","02-07-2026 14:00:00",28.999264,77.7590354,OZONE,17,66,34
India,"Uttar Pradesh",Modinagar,"SRM University, Modinagar - UPPCB","02-07-2026 14:00:00",28.798171,77.540243,NH3,3,3,3
India,"Uttar Pradesh",Modinagar,"SRM University, Modinagar - UPPCB","02-07-2026 14:00:00",28.798171,77.540243,OZONE,3,9,6
India,"Uttar Pradesh",Moradabad,"Eco Herbal Park, Moradabad - UPPCB","02-07-2026 14:00:00",28.840739,78.697531,NO2,12,29,19
India,"Uttar Pradesh",Bareilly,"Rajendra Nagar, Bareilly - UPPCB","02-07-2026 14:00:00",28.38910936,79.42963708,PM2.5,5,20,13
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","02-07-2026 14:00:00",28.406963,77.849831,PM10,51,136,84
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","02-07-2026 14:00:00",27.168897,78.37696,PM2.5,NA,NA,NA
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","02-07-2026 14:00:00",27.168897,78.37696,PM10,NA,NA,NA
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","02-07-2026 14:00:00",27.168897,78.37696,NH3,NA,NA,NA
India,"Uttar Pradesh",Ghaziabad,"Loni, Ghaziabad - UPPCB","02-07-2026 14:00:00",28.757294,77.278792,PM2.5,NA,NA,NA
India,"Uttar Pradesh",Ghaziabad,"Loni, Ghaziabad - UPPCB","02-07-2026 14:00:00",28.757294,77.278792,NH3,0,4,3
India,"Uttar Pradesh",Ghaziabad,"Loni, Ghaziabad - UPPCB","02-07-2026 14:00:00",28.757294,77.278792,SO2,NA,NA,NA
India,"Uttar Pradesh",Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","02-07-2026 14:00:00",28.6603346,77.3572563,NO2,24,65,44
India,"Uttar Pradesh",Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","02-07-2026 14:00:00",28.6603346,77.3572563,CO,21,46,33
India,"Uttar Pradesh",Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","02-07-2026 14:00:00",28.646233,77.358075,PM10,NA,NA,NA
India,"Uttar Pradesh",Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","02-07-2026 14:00:00",28.646233,77.358075,SO2,NA,NA,NA
India,"Uttar Pradesh",Ghaziabad," Ved Vihar-Loni, Ghaziabad - UPPCB","02-07-2026 14:00:00",28.739153,77.273668,SO2,4,5,5
India,"Uttar Pradesh",Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","02-07-2026 14:00:00",28.685382,77.453839,PM10,20,110,80
India,"Uttar Pradesh",Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","02-07-2026 14:00:00",28.685382,77.453839,NO2,13,44,21
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","02-07-2026 14:00:00",17.349694,78.451437,SO2,2,2,2
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","02-07-2026 14:00:00",17.544899,78.486949,PM10,62,82,67
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","02-07-2026 14:00:00",17.544899,78.486949,NH3,2,4,3
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","02-07-2026 14:00:00",17.528544,78.286195,OZONE,20,31,23
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","02-07-2026 14:00:00",17.585705,78.126199,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","02-07-2026 14:00:00",17.417094,78.457437,NO2,13,23,17
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","02-07-2026 14:00:00",17.417094,78.457437,CO,17,34,26
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","02-07-2026 14:00:00",17.4559458,78.4332152,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","02-07-2026 14:00:00",17.4559458,78.4332152,OZONE,16,18,17
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","02-07-2026 14:00:00",17.5316895,78.218939,PM10,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","02-07-2026 14:00:00",17.5316895,78.218939,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","02-07-2026 14:00:00",17.460103,78.334361,NO2,8,25,17
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","02-07-2026 14:00:00",17.393559,78.339194,PM2.5,38,56,45
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","02-07-2026 14:00:00",24.885261,72.857549,NH3,2,3,2
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","02-07-2026 14:00:00",24.885261,72.857549,CO,12,22,17
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","02-07-2026 14:00:00",29.931624,73.864511,NH3,2,8,4
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","02-07-2026 14:00:00",26.159933,75.780517,NO2,4,25,12
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","02-07-2026 14:00:00",26.159933,75.780517,SO2,1,3,1
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","02-07-2026 14:00:00",24.5886166,73.6321397,PM2.5,47,111,71
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","02-07-2026 14:00:00",24.5886166,73.6321397,OZONE,2,33,13
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","02-07-2026 14:00:00",27.33853,88.614099,PM10,11,34,20
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","02-07-2026 14:00:00",27.33853,88.614099,NO2,7,8,8
India,"Tamil Nadu",Chennai,"Arumbakkam, Chennai - TNPCB","02-07-2026 14:00:00",13.0664,80.2112,SO2,1,3,1
India,"Tamil Nadu",Chennai,"Kodungaiyur, Chennai - TNPCB","02-07-2026 14:00:00",13.1278,80.2642,SO2,5,8,6
India,"Tamil Nadu",Chennai,"Manali Village, Chennai - TNPCB","02-07-2026 14:00:00",13.1662,80.2584,NH3,2,9,4
India,"Tamil Nadu",Chennai,"Manali Village, Chennai - TNPCB","02-07-2026 14:00:00",13.1662,80.2584,CO,28,30,29
India,"Tamil Nadu",Chennai,"Manali, Chennai - CPCB","02-07-2026 14:00:00",13.164544,80.26285,CO,11,53,27
India,"Tamil Nadu",Chennai,"Velachery Res. Area, Chennai - CPCB","02-07-2026 14:00:00",13.0052189,80.2398125,PM2.5,29,47,30
India,"Tamil Nadu",Chennai,"Velachery Res. Area, Chennai - CPCB","02-07-2026 14:00:00",13.0052189,80.2398125,PM10,45,70,57
India,"Tamil Nadu",Chennai,"Velachery Res. Area, Chennai - CPCB","02-07-2026 14:00:00",13.0052189,80.2398125,NO2,11,13,12
India,"Tamil Nadu",Chennai,"Velachery Res. Area, Chennai - CPCB","02-07-2026 14:00:00",13.0052189,80.2398125,SO2,5,7,6
India,"Tamil Nadu",Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","02-07-2026 14:00:00",10.942451,76.978996,OZONE,19,20,20
India,"Tamil Nadu",Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","02-07-2026 14:00:00",11.0328,77.0349,SO2,3,4,3
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","02-07-2026 14:00:00",17.37206,78.50864,NH3,1,3,2
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","02-07-2026 14:00:00",17.37206,78.50864,CO,20,33,27
India,"Uttar Pradesh",Khora,"Prashant Garden, Khora - UPPCB","02-07-2026 14:00:00",28.61119,77.34206,SO2,8,9,8
India,"Uttar Pradesh",Khurja,"Kalindi Kunj, Khurja - UPPCB","02-07-2026 14:00:00",28.2348927,77.8683002,NH3,1,1,1
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","02-07-2026 14:00:00",26.83399722,80.8917361,PM2.5,35,78,51
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","02-07-2026 14:00:00",26.83399722,80.8917361,OZONE,51,71,60
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","02-07-2026 14:00:00",26.86812,81.005119,PM10,14,51,24
India,"Uttar Pradesh",Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","02-07-2026 14:00:00",26.906111,80.948222,NO2,22,26,24
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","02-07-2026 14:00:00",26.90723,80.98579,PM2.5,13,49,30
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","02-07-2026 14:00:00",26.90723,80.98579,NO2,31,32,31
India,"Uttar Pradesh",Moradabad,"Eco Herbal Park, Moradabad - UPPCB","02-07-2026 14:00:00",28.840739,78.697531,OZONE,32,58,42
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","02-07-2026 14:00:00",28.88528,78.7388,NO2,22,24,23
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","02-07-2026 14:00:00",28.88528,78.7388,SO2,26,35,28
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","02-07-2026 14:00:00",28.88528,78.7388,OZONE,7,13,10
India,"Uttar Pradesh",Moradabad,"Transport Nagar, Moradabad - UPPCB","02-07-2026 14:00:00",28.802625,78.753728,PM2.5,NA,NA,NA
India,"Uttar Pradesh",Moradabad,"Transport Nagar, Moradabad - UPPCB","02-07-2026 14:00:00",28.802625,78.753728,NO2,24,24,24
India,"Uttar Pradesh",Moradabad,"Jigar Colony, Moradabad - UPPCB","02-07-2026 14:00:00",28.856664,78.772638,NH3,6,6,6
India,"Uttar Pradesh",Noida,"Sector-1, Noida - UPPCB","02-07-2026 14:00:00",28.5898,77.3101,PM2.5,16,147,60
India,"Uttar Pradesh",Noida,"Sector-116, Noida - UPPCB","02-07-2026 14:00:00",28.56923,77.393848,NH3,10,15,13
India,"Uttar Pradesh",Noida,"Sector-116, Noida - UPPCB","02-07-2026 14:00:00",28.56923,77.393848,SO2,12,27,19
India,"Uttar Pradesh",Noida,"Sector-116, Noida - UPPCB","02-07-2026 14:00:00",28.56923,77.393848,CO,32,70,51
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","02-07-2026 14:00:00",28.5447608,77.3231257,PM2.5,13,88,53
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","02-07-2026 14:00:00",28.5447608,77.3231257,CO,53,73,59
India,"Uttar Pradesh",Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","02-07-2026 14:00:00",25.44919916,81.82735986,NO2,5,5,5
India,"Uttar Pradesh",Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","02-07-2026 14:00:00",25.44919916,81.82735986,OZONE,22,27,25
India,"Uttar Pradesh",Prayagraj,"Jhunsi, Prayagraj - UPPCB","02-07-2026 14:00:00",25.425602,81.917152,PM2.5,13,45,26
India,"Uttar Pradesh",Prayagraj,"Jhunsi, Prayagraj - UPPCB","02-07-2026 14:00:00",25.425602,81.917152,PM10,22,51,34
India,"Uttar Pradesh",Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","02-07-2026 14:00:00",25.494,81.863,PM2.5,14,32,23
India,"Uttar Pradesh",Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","02-07-2026 14:00:00",25.494,81.863,NO2,12,12,12
India,"Uttar Pradesh",Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","02-07-2026 14:00:00",25.494,81.863,NH3,8,9,8
India,"Uttar Pradesh",Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","02-07-2026 14:00:00",26.207781,81.245571,PM2.5,NA,NA,NA
India,"Uttar Pradesh",Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","02-07-2026 14:00:00",26.207781,81.245571,SO2,2,14,11
India,"Uttar Pradesh",Varanasi,"Maldahiya, Varanasi - UPPCB","02-07-2026 14:00:00",25.32393,82.99687,NO2,2,4,3
India,"Uttar Pradesh",Varanasi,"Maldahiya, Varanasi - UPPCB","02-07-2026 14:00:00",25.32393,82.99687,OZONE,4,7,5
India,"Uttar Pradesh",Varanasi,"Bhelupur, Varanasi - UPPCB","02-07-2026 14:00:00",25.301778,82.996789,NO2,7,8,8
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","02-07-2026 14:00:00",25.3505986,82.9083074,PM2.5,7,45,25
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","02-07-2026 14:00:00",25.3505986,82.9083074,NH3,NA,NA,NA
India,"Uttar Pradesh",Vrindavan,"Omex Eternity, Vrindavan - UPPCB","02-07-2026 14:00:00",27.571409,77.655757,PM10,11,81,43
India,"Uttar Pradesh",Vrindavan,"Omex Eternity, Vrindavan - UPPCB","02-07-2026 14:00:00",27.571409,77.655757,NH3,7,10,8
India,"Uttar Pradesh",Vrindavan,"Omex Eternity, Vrindavan - UPPCB","02-07-2026 14:00:00",27.571409,77.655757,CO,10,22,17
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","02-07-2026 14:00:00",30.269444,78.044167,PM2.5,1,63,22
India,"West Bengal",Asansol,"Asansol Court Area, Asansol - WBPCB","02-07-2026 14:00:00",23.685297,86.945968,PM10,36,81,53
India,"West Bengal",Asansol,"Asansol Court Area, Asansol - WBPCB","02-07-2026 14:00:00",23.685297,86.945968,NH3,2,3,3
India,"West Bengal",Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","02-07-2026 14:00:00",22.7605581,88.3617589,NO2,10,22,16
India,"West Bengal",Durgapur,"Womens College_City Center, Durgapur - WBPCB","02-07-2026 14:00:00",23.549395,87.300496,SO2,12,12,12
India,"West Bengal",Durgapur,"Womens College_City Center, Durgapur - WBPCB","02-07-2026 14:00:00",23.549395,87.300496,CO,13,23,17
India,"West Bengal",Durgapur,"Womens College_City Center, Durgapur - WBPCB","02-07-2026 14:00:00",23.549395,87.300496,OZONE,13,23,19
India,"West Bengal",Howrah,"Dasnagar, Howrah - WBPCB","02-07-2026 14:00:00",22.6025571,88.3105664,NO2,5,10,7
India,"West Bengal",Howrah,"Ghusuri, Howrah - WBPCB","02-07-2026 14:00:00",22.611968,88.347422,NH3,3,3,3
India,"West Bengal",Howrah,"Ghusuri, Howrah - WBPCB","02-07-2026 14:00:00",22.611968,88.347422,OZONE,16,20,17
India,"West Bengal",Howrah,"Botanical Garden, Howrah - WBPCB","02-07-2026 14:00:00",22.554954,88.292568,PM2.5,NA,NA,NA
India,"West Bengal",Howrah,"Botanical Garden, Howrah - WBPCB","02-07-2026 14:00:00",22.554954,88.292568,SO2,8,9,8
India,"West Bengal",Howrah,"Botanical Garden, Howrah - WBPCB","02-07-2026 14:00:00",22.554954,88.292568,OZONE,8,17,11
India,"West Bengal",Howrah,"Belur Math, Howrah - WBPCB","02-07-2026 14:00:00",22.629801,88.352017,CO,9,16,12
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","02-07-2026 14:00:00",22.58157048,88.41002457,PM10,28,45,36
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","02-07-2026 14:00:00",22.58157048,88.41002457,NO2,13,14,14
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","02-07-2026 14:00:00",22.58157048,88.41002457,NH3,5,6,5
India,"West Bengal",Kolkata,"Ballygunge, Kolkata - WBPCB","02-07-2026 14:00:00",22.5367507,88.3638022,PM2.5,26,41,33
India,"West Bengal",Kolkata,"Ballygunge, Kolkata - WBPCB","02-07-2026 14:00:00",22.5367507,88.3638022,CO,7,10,9
India,"West Bengal",Kolkata,"Victoria, Kolkata - WBPCB","02-07-2026 14:00:00",22.5448082,88.3403691,NO2,19,30,22
India,"West Bengal",Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","02-07-2026 14:00:00",22.627847,88.380669,NH3,5,8,6
India,"West Bengal",Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","02-07-2026 14:00:00",22.627847,88.380669,OZONE,20,45,35
India,"West Bengal",Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","02-07-2026 14:00:00",22.51106,88.35142,NH3,5,7,6
India,"West Bengal",Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","02-07-2026 14:00:00",22.51106,88.35142,CO,8,11,9
India,"West Bengal",Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","02-07-2026 14:00:00",22.51106,88.35142,OZONE,11,18,15
India,"West Bengal",Kolkata,"Jadavpur, Kolkata - WBPCB","02-07-2026 14:00:00",22.49929,88.36917,PM2.5,31,54,40
India,"West Bengal",Kolkata,"Jadavpur, Kolkata - WBPCB","02-07-2026 14:00:00",22.49929,88.36917,NO2,17,50,28
India,"West Bengal",Kolkata,"Jadavpur, Kolkata - WBPCB","02-07-2026 14:00:00",22.49929,88.36917,CO,20,26,23
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","02-07-2026 14:00:00",26.6879226,88.4152495,PM10,24,46,34
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","02-07-2026 14:00:00",26.6879226,88.4152495,NH3,21,29,25
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","02-07-2026 14:00:00",26.6879226,88.4152495,SO2,11,13,13
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","02-07-2026 14:00:00",26.6879226,88.4152495,CO,21,33,25
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","02-07-2026 14:00:00",26.6879226,88.4152495,OZONE,24,27,25
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","02-07-2026 14:00:00",25.204762,85.51496,PM2.5,5,303,82
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","02-07-2026 14:00:00",25.204762,85.51496,SO2,5,63,20
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","02-07-2026 14:00:00",25.204762,85.51496,CO,61,103,77
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","02-07-2026 14:00:00",25.204762,85.51496,OZONE,1,2,2
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","02-07-2026 14:00:00",25.56752,83.966379,PM10,41,230,115
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","02-07-2026 14:00:00",25.56752,83.966379,CO,24,26,25
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","02-07-2026 14:00:00",25.56752,83.966379,OZONE,2,35,13
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","02-07-2026 14:00:00",24.792403,84.992416,NH3,0,1,1
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","02-07-2026 14:00:00",24.7955,84.9994,OZONE,27,29,28
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","02-07-2026 14:00:00",24.762518,84.982348,PM2.5,23,44,32
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","02-07-2026 14:00:00",24.762518,84.982348,NO2,19,24,21
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","02-07-2026 14:00:00",24.762518,84.982348,OZONE,8,32,25
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","02-07-2026 14:00:00",25.697189,85.2459,NO2,8,22,12
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","02-07-2026 14:00:00",25.697189,85.2459,NH3,11,20,16
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","02-07-2026 14:00:00",25.560083,87.553265,PM2.5,3,17,9
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","02-07-2026 14:00:00",25.560083,87.553265,PM10,4,17,9
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","02-07-2026 14:00:00",25.560083,87.553265,NO2,2,2,2
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","02-07-2026 14:00:00",26.0881305,87.93840336,NO2,7,8,7
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","02-07-2026 14:00:00",22.368195,82.746431,SO2,5,21,8
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","02-07-2026 14:00:00",22.368195,82.746431,CO,8,18,11
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","02-07-2026 14:00:00",22.368195,82.746431,OZONE,8,8,8
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","02-07-2026 14:00:00",22.348441,82.549611,PM2.5,3,10,6
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","02-07-2026 14:00:00",22.348441,82.549611,NH3,1,1,1
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","02-07-2026 14:00:00",22.12665,83.483212,PM2.5,6,27,16
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","02-07-2026 14:00:00",22.1910172,83.5197009,PM2.5,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","02-07-2026 14:00:00",22.1910172,83.5197009,PM10,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","02-07-2026 14:00:00",22.1910172,83.5197009,NH3,NA,NA,NA
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","02-07-2026 14:00:00",21.237755,81.705301,PM2.5,9,22,16
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","02-07-2026 14:00:00",21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","02-07-2026 14:00:00",21.237755,81.705301,CO,13,17,15
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","02-07-2026 14:00:00",21.371751,81.664929,CO,17,17,17
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","02-07-2026 14:00:00",21.219665,81.630094,NO2,1,6,3
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","02-07-2026 14:00:00",21.219665,81.630094,OZONE,2,3,2
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","02-07-2026 14:00:00",21.258815,81.578979,PM2.5,6,20,12
India,Assam,Silchar,"Tarapur, Silchar - PCBA","02-07-2026 14:00:00",24.82827,92.79525,PM10,41,59,47
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","02-07-2026 14:00:00",26.987634,94.636574,CO,11,16,14
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","02-07-2026 14:00:00",26.146529,87.454184,SO2,51,69,58
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","02-07-2026 14:00:00",25.5626095,84.663264,OZONE,3,10,7
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","02-07-2026 14:00:00",24.75746,84.366208,PM10,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","02-07-2026 14:00:00",24.75746,84.366208,NH3,1,2,2
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","02-07-2026 14:00:00",24.75746,84.366208,SO2,1,16,11
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","02-07-2026 14:00:00",24.75746,84.366208,CO,101,103,102
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","02-07-2026 14:00:00",25.42742023,86.13886079,PM10,20,120,58
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","02-07-2026 14:00:00",26.80365,84.51954,SO2,9,11,10
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","02-07-2026 14:00:00",25.251013,86.989001,PM10,12,281,46
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","02-07-2026 14:00:00",25.265194,87.012947,PM2.5,13,197,37
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","02-07-2026 14:00:00",25.265194,87.012947,PM10,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","02-07-2026 14:00:00",26.0881305,87.93840336,CO,13,14,14
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","02-07-2026 14:00:00",27.308328,84.531742,SO2,15,17,16
India,Bihar,Munger,"Town Hall, Munger - BSPCB","02-07-2026 14:00:00",25.376776,86.471523,NH3,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","02-07-2026 14:00:00",25.376776,86.471523,CO,43,48,45
India,Bihar,Munger,"Town Hall, Munger - BSPCB","02-07-2026 14:00:00",25.376776,86.471523,OZONE,1,4,2
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","02-07-2026 14:00:00",26.1403345,85.3650192,SO2,8,21,14
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","02-07-2026 14:00:00",26.1209,85.3647,NO2,15,27,20
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","02-07-2026 14:00:00",26.1209,85.3647,SO2,5,11,7
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","02-07-2026 14:00:00",26.11442,85.39813,NO2,12,23,17
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","02-07-2026 14:00:00",26.11442,85.39813,SO2,0,10,4
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","02-07-2026 14:00:00",26.11442,85.39813,OZONE,9,77,25
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","02-07-2026 14:00:00",25.599486,85.113666,PM10,24,58,39
